site,Month,P,T,F,RAIN,SNOW,PACK,MELT,W,PET,W - PET,SOIL,/\SOIL,ET,W-ET-/\SOIL,D,year
BIBE-NLM,9,35.39052755,24.09979716,1,35.39052755,0,0,0,35.39052755,124.6284479,-89.23792031,0,0,35.39052755,0,89.23792031,1973
BIBE-NLM,10,28.64301906,18.98784273,1,28.64301906,0,0,0,28.64301906,95.7955464,-67.15252734,0,0,28.64301906,0,67.15252734,1973
BIBE-NLM,11,13.76865441,13.3959009,1,13.76865441,0,0,0,13.76865441,66.1186931,-52.35003869,0,0,13.76865441,0,52.35003869,1973
BIBE-NLM,12,12.01616165,9.386554521,1,12.01616165,0,0,0,12.01616165,53.10020197,-41.08404032,0,0,12.01616165,0,41.08404032,1973
BIBE-NLM,1,16.62064033,8.484870172,1,16.62064033,0,0,0,16.62064033,50.11523034,-33.49459001,0,0,16.62064033,0,33.49459001,1974
BIBE-NLM,2,9.974521419,11.69385515,1,9.974521419,0,0,0,9.974521419,55.505202,-45.53068058,0,0,9.974521419,0,45.53068058,1974
BIBE-NLM,3,8.622438489,15.66772813,1,8.622438489,0,0,0,8.622438489,78.52443008,-69.90199159,0,0,8.622438489,0,69.90199159,1974
BIBE-NLM,4,20.08615761,19.93135203,1,20.08615761,0,0,0,20.08615761,97.99892882,-77.91277121,0,0,20.08615761,0,77.91277121,1974
BIBE-NLM,5,26.56917745,24.78525085,1,26.56917745,0,0,0,26.56917745,133.8739182,-107.3047407,0,0,26.56917745,0,107.3047407,1974
BIBE-NLM,6,34.25981067,27.44224152,1,34.25981067,0,0,0,34.25981067,150.2705352,-116.0107245,0,0,34.25981067,0,116.0107245,1974
BIBE-NLM,7,63.01670792,27.32963011,1,63.01670792,0,0,0,63.01670792,154.3160707,-91.29936283,0,0,63.01670792,0,91.29936283,1974
BIBE-NLM,8,46.5500564,27.10140743,1,46.5500564,0,0,0,46.5500564,152.3791747,-105.8291183,0,0,46.5500564,0,105.8291183,1974
BIBE-NLM,9,32.11394055,24.48069407,1,32.11394055,0,0,0,32.11394055,127.3459878,-95.23204721,0,0,32.11394055,0,95.23204721,1974
BIBE-NLM,10,34.44633439,18.81054793,1,34.44633439,0,0,0,34.44633439,94.79667814,-60.35034375,0,0,34.44633439,0,60.35034375,1974
BIBE-NLM,11,11.75034189,13.70970029,1,11.75034189,0,0,0,11.75034189,67.41240752,-55.66206563,0,0,11.75034189,0,55.66206563,1974
BIBE-NLM,12,7.779096848,9.437111172,1,7.779096848,0,0,0,7.779096848,53.2720469,-45.49295006,0,0,7.779096848,0,45.49295006,1974
BIBE-NLM,1,11.56606869,9.642477146,1,11.56606869,0,0,0,11.56606869,53.97507718,-42.40900848,0,0,11.56606869,0,42.40900848,1975
BIBE-NLM,2,19.2064787,10.69745004,1,19.2064787,0,0,0,19.2064787,52.12979857,-32.92331987,0,0,19.2064787,0,32.92331987,1975
BIBE-NLM,3,11.13659625,15.52711354,1,11.13659625,0,0,0,11.13659625,77.85677257,-66.72017632,0,0,11.13659625,0,66.72017632,1975
BIBE-NLM,4,18.47387076,20.00651726,1,18.47387076,0,0,0,18.47387076,98.43164109,-79.95777033,0,0,18.47387076,0,79.95777033,1975
BIBE-NLM,5,26.70514532,24.82329308,1,26.70514532,0,0,0,26.70514532,134.1614756,-107.4563303,0,0,26.70514532,0,107.4563303,1975
BIBE-NLM,6,39.91227861,27.6431439,1,39.91227861,0,0,0,39.91227861,151.9463876,-112.034109,0,0,39.91227861,0,112.034109,1975
BIBE-NLM,7,51.47717977,27.79504564,1,51.47717977,0,0,0,51.47717977,158.3315949,-106.8544151,0,0,51.47717977,0,106.8544151,1975
BIBE-NLM,8,41.75951585,27.26151369,1,41.75951585,0,0,0,41.75951585,153.7357748,-111.9762589,0,0,41.75951585,0,111.9762589,1975
BIBE-NLM,9,30.29579765,24.75101298,1,30.29579765,0,0,0,30.29579765,129.3053912,-99.00959355,0,0,30.29579765,0,99.00959355,1975
BIBE-NLM,10,34.84384168,19.41819753,1,34.84384168,0,0,0,34.84384168,98.25802995,-63.41418827,0,0,34.84384168,0,63.41418827,1975
BIBE-NLM,11,15.26453304,13.53606776,1,15.26453304,0,0,0,15.26453304,66.69388049,-51.42934745,0,0,15.26453304,0,51.42934745,1975
BIBE-NLM,12,7.615866254,9.71318544,1,7.615866254,0,0,0,7.615866254,54.21899209,-46.60312583,0,0,7.615866254,0,46.60312583,1975
BIBE-NLM,1,16.51240703,8.903668902,1,16.51240703,0,0,0,16.51240703,51.48297408,-34.97056705,0,0,16.51240703,0,34.97056705,1976
BIBE-NLM,2,12.91576845,11.35336827,1,12.91576845,0,0,0,12.91576845,54.33104833,-41.41527988,0,0,12.91576845,0,41.41527988,1976
BIBE-NLM,3,11.98601023,15.14411306,1,11.98601023,0,0,0,11.98601023,76.06309458,-64.07708435,0,0,11.98601023,0,64.07708435,1976
BIBE-NLM,4,18.3302038,20.01970105,1,18.3302038,0,0,0,18.3302038,98.50770749,-80.17750368,0,0,18.3302038,0,80.17750368,1976
BIBE-NLM,5,34.46397018,24.071916,1,34.46397018,0,0,0,34.46397018,128.5792197,-94.11524956,0,0,34.46397018,0,94.11524956,1976
BIBE-NLM,6,39.54022698,27.67758268,1,39.54022698,0,0,0,39.54022698,152.235268,-112.6950411,0,0,39.54022698,0,112.6950411,1976
BIBE-NLM,7,44.96400088,27.68025107,1,44.96400088,0,0,0,44.96400088,157.3329265,-112.3689256,0,0,44.96400088,0,112.3689256,1976
BIBE-NLM,8,52.95583428,27.1545816,1,52.95583428,0,0,0,52.95583428,152.8285811,-99.87274687,0,0,52.95583428,0,99.87274687,1976
BIBE-NLM,9,43.15555673,24.53122782,1,43.15555673,0,0,0,43.15555673,127.7103272,-84.55477043,0,0,43.15555673,0,84.55477043,1976
BIBE-NLM,10,42.80171793,19.07568214,1,42.80171793,0,0,0,42.80171793,96.29378655,-53.49206862,0,0,42.80171793,0,53.49206862,1976
BIBE-NLM,11,11.19796923,13.76388433,1,11.19796923,0,0,0,11.19796923,67.63800128,-56.44003205,0,0,11.19796923,0,56.44003205,1976
BIBE-NLM,12,9.642417264,9.453914322,1,9.642417264,0,0,0,9.642417264,53.3292687,-43.68685143,0,0,9.642417264,0,43.68685143,1976
BIBE-NLM,1,12.94097139,8.333980757,1,12.94097139,0,0,0,12.94097139,49.63024847,-36.68927708,0,0,12.94097139,0,36.68927708,1977
BIBE-NLM,2,8.736654508,11.62442913,1,8.736654508,0,0,0,8.736654508,55.26401827,-46.52736376,0,0,8.736654508,0,46.52736376,1977
BIBE-NLM,3,10.11603164,15.1851499,1,10.11603164,0,0,0,10.11603164,76.25355196,-66.13752032,0,0,10.11603164,0,66.13752032,1977
BIBE-NLM,4,14.50063774,19.78425522,1,14.50063774,0,0,0,14.50063774,97.15686802,-82.65623028,0,0,14.50063774,0,82.65623028,1977
BIBE-NLM,5,32.32753928,25.18080405,1,32.32753928,0,0,0,32.32753928,136.8899273,-104.5623881,0,0,32.32753928,0,104.5623881,1977
BIBE-NLM,6,43.98810597,27.32499153,1,43.98810597,0,0,0,43.98810597,149.2998332,-105.3117272,0,0,43.98810597,0,105.3117272,1977
BIBE-NLM,7,48.5576856,27.74877068,1,48.5576856,0,0,0,48.5576856,157.9283679,-109.3706823,0,0,48.5576856,0,109.3706823,1977
BIBE-NLM,8,60.33355152,27.16086655,1,60.33355152,0,0,0,60.33355152,152.8817741,-92.54822258,0,0,60.33355152,0,92.54822258,1977
BIBE-NLM,9,35.34577768,24.1107961,1,35.34577768,0,0,0,35.34577768,124.7062151,-89.36043745,0,0,35.34577768,0,89.36043745,1977
BIBE-NLM,10,40.53149517,19.06361219,1,40.53149517,0,0,0,40.53149517,96.2251914,-55.69369622,0,0,40.53149517,0,55.69369622,1977
BIBE-NLM,11,14.08753264,13.47813072,1,14.08753264,0,0,0,14.08753264,66.4556069,-52.36807426,0,0,14.08753264,0,52.36807426,1977
BIBE-NLM,12,10.92442626,9.514909732,1,10.92442626,0,0,0,10.92442626,53.53743289,-42.61300662,0,0,10.92442626,0,42.61300662,1977
BIBE-NLM,1,13.64519773,9.393204597,1,13.64519773,0,0,0,13.64519773,53.1227784,-39.47758067,0,0,13.64519773,0,39.47758067,1978
BIBE-NLM,2,9.411391824,11.84448466,1,9.411391824,0,0,0,9.411391824,56.0316271,-46.62023528,0,0,9.411391824,0,46.62023528,1978
BIBE-NLM,3,10.82822145,15.45539137,1,10.82822145,0,0,0,10.82822145,77.51812234,-66.68990089,0,0,10.82822145,0,66.68990089,1978
BIBE-NLM,4,18.14797674,20.46839305,1,18.14797674,0,0,0,18.14797674,101.1269448,-82.97896807,0,0,18.14797674,0,82.97896807,1978
BIBE-NLM,5,36.00411659,25.0799834,1,36.00411659,0,0,0,36.00411659,136.1156963,-100.1115797,0,0,36.00411659,0,100.1115797,1978
BIBE-NLM,6,37.9201959,27.64826617,1,37.9201959,0,0,0,37.9201959,151.9893246,-114.0691287,0,0,37.9201959,0,114.0691287,1978
BIBE-NLM,7,69.15516699,27.44521556,1,69.15516699,0,0,0,69.15516699,155.3050682,-86.1499012,0,0,69.15516699,0,86.1499012,1978
BIBE-NLM,8,68.68714011,26.74646889,1,68.68714011,0,0,0,68.68714011,149.4083503,-80.7212102,0,0,68.68714011,0,80.7212102,1978
BIBE-NLM,9,23.08599741,24.29492493,1,23.08599741,0,0,0,23.08599741,126.0143009,-102.9283035,0,0,23.08599741,0,102.9283035,1978
BIBE-NLM,10,31.81827038,19.64550323,1,31.81827038,0,0,0,31.81827038,99.58058572,-67.76231534,0,0,31.81827038,0,67.76231534,1978
BIBE-NLM,11,14.89653756,13.63296369,1,14.89653756,0,0,0,14.89653756,67.09403264,-52.19749508,0,0,14.89653756,0,52.19749508,1978
BIBE-NLM,12,15.55521231,9.110820278,1,15.55521231,0,0,0,15.55521231,52.17141984,-36.61620753,0,0,15.55521231,0,36.61620753,1978
BIBE-NLM,1,11.57080243,8.591197795,1,11.57080243,0,0,0,11.57080243,50.4594545,-38.88865208,0,0,11.57080243,0,38.88865208,1979
BIBE-NLM,2,12.13062557,12.08396094,1,12.13062557,0,0,0,12.13062557,56.87747737,-44.7468518,0,0,12.13062557,0,44.7468518,1979
BIBE-NLM,3,12.30119929,15.98148058,1,12.30119929,0,0,0,12.30119929,80.03205985,-67.73086056,0,0,12.30119929,0,67.73086056,1979
BIBE-NLM,4,12.58074764,20.94978068,1,12.58074764,0,0,0,12.58074764,104.0036423,-91.42289468,0,0,12.58074764,0,91.42289468,1979
